fecha,codigo_indicador,indicador,formato,sistema_financiero,banca_publica,banca_privada,banca_nacional,banca_extranjera,companias_financieras
2024-09,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,35.84,,,,,
2024-09,800010500090,"L9 - Liquidez con LELIQ, PASES y LEFI (%)",P,37.33,,,,,
2024-10,800010100010,C1 - Apalancamiento (en veces),N,2.66,,,,,
2024-10,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,-0.05,,,,,
2024-10,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.54,,,,,
2024-10,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,1.46,,,,,
2024-10,800010200110,A11 - Cartera Irregular Sector Privado (%),P,1.43,,,,,
2024-10,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,56.42,,,,,
2024-10,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,43.7,,,,,
2024-10,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,174.47,,,,,
2024-10,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,2.46,,,,,
2024-10,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,0.63,,,,,
2024-10,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,52.7,,,,,
2024-10,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,0.97,,,,,
2024-10,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,19.24,,,,,
2024-10,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,7.92,,,,,
2024-10,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,320.46,,,,,
2024-10,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,1312.13,,,,,
2024-10,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,580.97,,,,,
2024-10,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,22.54,,,,,
2024-10,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,100.37,,,,,
2024-10,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,64.64,,,,,
2024-10,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,34.55,,,,,
2024-10,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,55.95,,,,,
2024-10,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,5.77,,,,,
2024-10,800010401020,RG2_II - Margen Financiero en T�rminos de Activo (%),P,36.05,,,,,
2024-10,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,-1.35,,,,,
2024-10,800010401040,RG4_II - Resultados por Servicios / Activo (%),P,1.37,,,,,
2024-10,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,-8.02,,,,,
2024-10,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,8.2,,,,,
2024-10,800010500010,"L1-Liquidez Tit c/cot, POS. CALL, LELIQ, LEFIs (netas) (%)",P,43.94,,,,,
2024-10,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,35.27,,,,,
2024-10,800010500090,"L9 -Liq LELIQ, PASES y LEFIs (netos pases activos BCRA) (%)",P,36.04,,,,,
2024-11,800010100010,C1 - Apalancamiento (en veces),N,2.66,,,,,
2024-11,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,0.32,,,,,
2024-11,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.45,,,,,
2024-11,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,1.49,,,,,
2024-11,800010200110,A11 - Cartera Irregular Sector Privado (%),P,1.46,,,,,
2024-11,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,56.19,,,,,
2024-11,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,43.93,,,,,
2024-11,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,165.69,,,,,
2024-11,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,2.53,,,,,
2024-11,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,0.63,,,,,
2024-11,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,45.94,,,,,
2024-11,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,0.96,,,,,
2024-11,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,17.51,,,,,
2024-11,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,7.64,,,,,
2024-11,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,296.81,,,,,
2024-11,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,1373.39,,,,,
2024-11,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,633.64,,,,,
2024-11,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,20.37,,,,,
2024-11,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,91.45,,,,,
2024-11,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,60.13,,,,,
2024-11,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,30.27,,,,,
2024-11,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,55.7,,,,,
2024-11,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,5.23,,,,,
2024-11,800010401020,RG2_II - Margen Financiero en T�rminos de Activo (%),P,33.46,,,,,
2024-11,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,-1.35,,,,,
2024-11,800010401040,RG4_II - Resultados por Servicios / Activo (%),P,1.41,,,,,
2024-11,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,-7.91,,,,,
2024-11,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,7.27,,,,,
2024-11,800010500010,"L1-Liquidez Tit c/cot, POS. CALL, LELIQ, LEFIs (netas) (%)",P,32.91,,,,,
2024-11,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,32.74,,,,,
2024-11,800010500090,"L9 -Liq LELIQ, PASES y LEFIs (netos pases activos BCRA) (%)",P,24.95,,,,,
2024-12,800010100010,C1 - Apalancamiento (en veces),N,2.88,,,,,
2024-12,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,0.5,,,,,
2024-12,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.46,,,,,
2024-12,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,1.5,,,,,
2024-12,800010200110,A11 - Cartera Irregular Sector Privado (%),P,1.48,,,,,
2024-12,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,56.55,,,,,
2024-12,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,43.62,,,,,
2024-12,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,161.39,,,,,
2024-12,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,2.51,,,,,
2024-12,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,0.68,,,,,
2024-12,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,47.81,,,,,
2024-12,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,0.92,,,,,
2024-12,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,16.68,,,,,
2024-12,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,7.5,,,,,
2024-12,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,244.09,,,,,
2024-12,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,1415.68,,,,,
2024-12,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,712.43,,,,,
2024-12,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,15.87,,,,,
2024-12,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,75.26,,,,,
2024-12,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,55.96,,,,,
2024-12,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,26.2,,,,,
2024-12,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,55.96,,,,,
2024-12,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,4.1,,,,,
2024-12,800010401020,RG2_II - Margen Financiero en T�rminos de Activo (%),P,29.11,,,,,
2024-12,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,-1.17,,,,,
2024-12,800010401040,RG4_II - Resultados por Servicios / Activo (%),P,1.42,,,,,
2024-12,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,-7.96,,,,,
2024-12,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,5.45,,,,,
2024-12,800010500010,"L1-Liquidez Tit c/cot, POS. CALL, LELIQ, LEFIs (netas) (%)",P,39.88,,,,,
2024-12,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,32.03,,,,,
2024-12,800010500090,"L9 -Liq LELIQ, PASES y LEFIs (netos pases activos BCRA) (%)",P,32.14,,,,,
2025-01,800010100010,C1 - Apalancamiento (en veces),N,2.81,,,,,
2025-01,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,0.66,,,,,
2025-01,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.6,,,,,
2025-01,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,1.59,,,,,
2025-01,800010200110,A11 - Cartera Irregular Sector Privado (%),P,1.57,,,,,
2025-01,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,55.6,,,,,
2025-01,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,44.53,,,,,
2025-01,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,158.72,,,,,
2025-01,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,2.63,,,,,
2025-01,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,0.72,,,,,
2025-01,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,52.02,,,,,
2025-01,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,0.99,,,,,
2025-01,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,15.74,,,,,
2025-01,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,7.34,,,,,
2025-01,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,223.88,,,,,
2025-01,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,1446.77,,,,,
2025-01,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,753.89,,,,,
2025-01,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,18.75,,,,,
2025-01,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,68.13,,,,,
2025-01,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,51.39,,,,,
2025-01,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,23.28,,,,,
2025-01,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,55.71,,,,,
2025-01,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,4.85,,,,,
2025-01,800010401020,RG2_II - Margen Financiero en T�rminos de Activo (%),P,27.15,,,,,
2025-01,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,-1.27,,,,,
2025-01,800010401040,RG4_II - Resultados por Servicios / Activo (%),P,1.46,,,,,
2025-01,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,-7.88,,,,,
2025-01,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,6.83,,,,,
2025-01,800010500010,"L1-Liquidez Tit c/cot, POS. CALL, LELIQ, LEFIs (netas) (%)",P,37.95,,,,,
2025-01,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,30.09,,,,,
2025-01,800010500090,"L9 -Liq LELIQ, PASES y LEFIs (netos pases activos BCRA) (%)",P,30.68,,,,,
2025-02,800010100010,C1 - Apalancamiento (en veces),N,2.79,,,,,
2025-02,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,1.06,,,,,
2025-02,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.53,,,,,
2025-02,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,1.72,,,,,
2025-02,800010200110,A11 - Cartera Irregular Sector Privado (%),P,1.71,,,,,
2025-02,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,55.38,,,,,
2025-02,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,44.76,,,,,
2025-02,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,150.61,,,,,
2025-02,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,2.9,,,,,
2025-02,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,0.75,,,,,
2025-02,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,50.91,,,,,
2025-02,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,1.05,,,,,
2025-02,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,14.19,,,,,
2025-02,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,7.28,,,,,
2025-02,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,194.98,,,,,
2025-02,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,1454.7,,,,,
2025-02,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,801.77,,,,,
2025-02,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,15.46,,,,,
2025-02,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,58.52,,,,,
2025-02,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,46.58,,,,,
2025-02,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,20.61,,,,,
2025-02,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,55.32,,,,,
2025-02,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,3.99,,,,,
2025-02,800010401020,RG2_II - Margen Financiero en T�rminos de Activo (%),P,24.32,,,,,
2025-02,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,-1.3,,,,,
2025-02,800010401040,RG4_II - Resultados por Servicios / Activo (%),P,1.5,,,,,
2025-02,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,-7.75,,,,,
2025-02,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,5.64,,,,,
2025-02,800010500010,"L1-Liquidez Tit c/cot, POS. CALL, LELIQ, LEFIs (netas) (%)",P,36.72,,,,,
2025-02,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,28.42,,,,,
2025-02,800010500090,"L9 -Liq LELIQ, PASES y LEFIs (netos pases activos BCRA) (%)",P,28.93,,,,,
2025-03,800010100010,C1 - Apalancamiento (en veces),N,2.83,,,,,
2025-03,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,1.8,,,,,
2025-03,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.56,,,,,
2025-03,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,1.9,,,,,
2025-03,800010200110,A11 - Cartera Irregular Sector Privado (%),P,1.9,,,,,
2025-03,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,55.24,,,,,
2025-03,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,44.87,,,,,
2025-03,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,145.04,,,,,
2025-03,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,3.21,,,,,
2025-03,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,0.83,,,,,
2025-03,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,52.45,,,,,
2025-03,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,1.14,,,,,
2025-03,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,13.64,,,,,
2025-03,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,7.21,,,,,
2025-03,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,160.79,,,,,
2025-03,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,1483.19,,,,,
2025-03,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,858.28,,,,,
2025-03,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,9.74,,,,,
2025-03,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,47.67,,,,,
2025-03,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,42.84,,,,,
2025-03,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,18.11,,,,,
2025-03,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,55.0,,,,,
2025-03,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,2.5,,,,,
2025-03,800010401020,RG2_II - Margen Financiero en T�rminos de Activo (%),P,21.18,,,,,
2025-03,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,-1.35,,,,,
2025-03,800010401040,RG4_II - Resultados por Servicios / Activo (%),P,1.55,,,,,
2025-03,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,-7.61,,,,,
2025-03,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,3.71,,,,,
2025-03,800010500010,"L1-Liquidez Tit c/cot, POS. CALL, LELIQ, LEFIs (netas) (%)",P,32.83,,,,,
2025-03,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,25.73,,,,,
2025-03,800010500090,"L9 -Liq LELIQ, PASES y LEFIs (netos pases activos BCRA) (%)",P,27.27,,,,,
2025-04,800010100010,C1 - Apalancamiento (en veces),N,2.89,,,,,
2025-04,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,2.26,,,,,
2025-04,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.56,,,,,
2025-04,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,2.11,,,,,
2025-04,800010200110,A11 - Cartera Irregular Sector Privado (%),P,2.11,,,,,
2025-04,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,54.94,,,,,
2025-04,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,45.15,,,,,
2025-04,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,139.4,,,,,
2025-04,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,3.6,,,,,
2025-04,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,0.89,,,,,
2025-04,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,55.88,,,,,
2025-04,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,1.26,,,,,
2025-04,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,14.49,,,,,
2025-04,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,6.9,,,,,
2025-04,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,138.4,,,,,
2025-04,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,1573.64,,,,,
2025-04,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,919.74,,,,,
2025-04,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,8.05,,,,,
2025-04,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,40.64,,,,,
2025-04,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,40.16,,,,,
2025-04,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,16.49,,,,,
2025-04,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,54.88,,,,,
2025-04,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,2.04,,,,,
2025-04,800010401020,RG2_II - Margen Financiero en T�rminos de Activo (%),P,19.14,,,,,
2025-04,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,-1.46,,,,,
2025-04,800010401040,RG4_II - Resultados por Servicios / Activo (%),P,1.56,,,,,
2025-04,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,-7.46,,,,,
2025-04,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,3.02,,,,,
2025-04,800010500010,"L1-Liquidez Tit c/cot, POS. CALL, LELIQ, LEFIs (netas) (%)",P,34.84,,,,,
2025-04,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,27.05,,,,,
2025-04,800010500090,"L9 -Liq LELIQ, PASES y LEFIs (netos pases activos BCRA) (%)",P,28.98,,,,,
2025-05,800010100010,C1 - Apalancamiento (en veces),N,2.98,,,,,
2025-05,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,2.74,,,,,
2025-05,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.37,,,,,
2025-05,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,2.46,,,,,
2025-05,800010200110,A11 - Cartera Irregular Sector Privado (%),P,2.49,,,,,
2025-05,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,55.0,,,,,
2025-05,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,45.1,,,,,
2025-05,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,128.23,,,,,
